DocID	FilerName	MemberName	State	District	Year	Destination	FilingType	DepartureDate	ReturnDate	TravelSponsor
500023452	Meghan Gallagher	McCaul, Michael	TX	10	2021	Luanda, Angola	Amendment	8/22/2021	8/29/2021	International Conservative Cacus Foundation
Halo Trust
500023453	Ami Bera	Bera, Ami	CA	6	2021	San Diego, CA	Original	9/9/2021	9/12/2021	Aspen Institute
 Rockefeller Brothers Fund 
Henry Luce Foundation
Democracy Fund
500023454	Ed Case	Case, Ed	HI	1	2021	San Diego, CA	Original	9/8/2021	9/12/2021	Aspen Institute
Rockefeller Brothers Fund
Henry Luce Foundation
Democracy Fund
500023456	Jose L. Correa	Correa, J. Luis	CA	46	2021	San Diego, CA	Original	9/9/2021	9/12/2021	Aspen Institute
Rockefeller Brothers Fund
Henry Luce Foundation
Democracy Fund
500023457	Samantha Schifrin	Price, David E.	NC	4	2021	Lamaca, Cyprus	Original	9/14/2021	9/19/2021	United Nations Foundation
500023457	Samantha Schifrin	Price, David E.	NC	4	2021	Nicosia, Cyprus	Original	9/14/2021	9/19/2021	United Nations Foundation
500023457	Samantha Schifrin	Price, David E.	NC	4	2021	North Nicosia, Cyprus	Original	9/14/2021	9/19/2021	United Nations Foundation
500023458	Mark Edward Dreiling	Bacon, Don	NE	2	2021	Philadelphia, PA	Original	9/17/2021	9/19/2021	Republican MainStreet Partnership
500023459	Megan Stookey	Curtis, John	UT	3	2021	Des Moines, IA	Amendment	8/16/2021	8/19/2021	Iowa Renewable, Fuels Association, National Biodiesel Foundation, Renewable Fuels Foundation, Iowa C
500023460	Michael P. Hamilton	McKinley, David B.	WV	1	2021	Philadelphia, PA	Original	9/18/2021	9/19/2021	Republican Main Street Partnership
500023461	Sid Ravishankar	Meeks, Gregory	NY	5	2021	Nicosia, Cyprus	Original	9/14/2021	9/20/2021	United Nations Foundation
500023462	Sophie Jones	Jacobs, Sara	CA	51	2021	Nicosia, Cyprus	Original	9/14/2021	9/19/2021	United Nations Foundation
500023463	Elizabeth B. O'Hara	Neal, Richard	MA	1	2021	New York, NY	Original	10/7/2021	10/8/2021	Global Women's Innovation Network
500023464	Emily King	Rodgers, Cathy	WA	5	2021	New York, NY	Original	10/7/2021	10/8/2021	Global Women's Innovation Network
500023470	Emma Zafran	Wasserman Schultz, Debbie	FL	25	2021	New York, NY	Original	10/7/2021	10/8/2021	Global Women's Innovation Network
500023471	Hillary Beard	Sewell, Terri	AL	7	2021	New York, NY	Original	10/7/2021	10/8/2021	Global Women's Innovation Network
500023472	Rodney Davis	Davis, Rodney	IL	13	2021	Charlottesville, VA	Original	10/7/2021	10/8/2021	The Franklin Center for Global Policy Exchange
The Ripon Society
500023473	Sophie Trainor	Guthrie, Brett	KY	2	2021	New York, NY	Original	10/7/2021	10/8/2021	Global Women's Innovation Network
500023474	Tom Smith	Golden, Jared	ME	2	2021	Portland, ME	Original	9/17/2021	9/19/2021	Bipartisan Policy Center
500023475	Adeline Sandridge	Cammack, Kat	FL	3	2021	Williamsburg, VA	Original	10/13/2021	10/15/2021	Congressional Institute
500023476	Amanda Fitzmorris	Newhouse, Dan	WA	4	2021	Williamsburg, VA	Original	10/13/2021	10/15/2021	Congressional Institute
500023477	Benjamin Nyce	Stefanik, Elise	NY	21	2021	Williamsburg, VA	Original	10/13/2021	10/15/2021	Congressional Institute
500023478	Callie Strock	Kim, Young	CA	40	2021	New York, NY	Original	10/7/2021	10/8/2021	Global Women's Innovation Network
500023479	Clark Carson	Aderholt, Robert	AL	4	2021	Williamsburg, VA	Original	10/13/2021	10/15/2021	Congressional Institute
500023480	Charles Morrison	Gallagher, Mike	WI	8	2021	Williamsburg, VA	Original	10/13/2021	10/15/2021	Congressional Institute
500023481	Clayton Mills	Brooks, Mo	AL	5	2021	Williamsburg, VA	Original	10/13/2021	10/15/2021	Congressional Institute
500023482	Colin Carr	Loudermilk, Barry	GA	11	2021	Williamsburg, VA	Original	10/13/2021	10/15/2021	Congressional Institute
500023483	Dennis Nalls	Scalise, Steve	LA	1	2021	Williamsburg, VA	Original	10/13/2021	10/15/2021	Congressional Institute
500023484	Emma Hall	Owens, Burgess	UT	4	2021	Williamsburg, VA	Original	10/13/2021	10/15/2021	Congressional Institute
500023485	Erik Kinney	McClain, Lisa	MI	9	2021	Williamsburg, VA	Original	10/13/2021	10/15/2021	Congressional Institute
500023486	James R. Ballard	Davis, Rodney	IL	13	2021	Williamsburg, VA	Original	10/13/2021	10/15/2021	Congressional Institute
500023487	John Katko	Katko, John	NY	24	2021	Charlottesville, VA	Original	10/7/2021	10/8/2021	The Ripon Society and The Franklin Cente
500023488	Laney Copeland	Clyde, Andrew	GA	9	2021	Williamsburg, VA	Original	10/13/2021	10/15/2021	Congressional Institute
500023489	Laura Wilson	Johnson, Bill	OH	6	2021	Williamsburg, VA	Original	10/13/2021	10/15/2021	Congressional Institute
500023490	Laynee Buckels	Higgins, Clay	LA	3	2021	Williamsburg, VA	Original	10/13/2021	10/15/2021	Congressional Institute
500023491	Madeline Corso	Clyde, Andrew	GA	9	2021	Williamsburg, VA	Original	10/13/2021	10/15/2021	Congressional Institute
500023492	Michael Martin	Jackson, Ronny	TX	13	2021	Williamsburg, VA	Original	10/13/2021	10/15/2021	Congressional Institute
500023493	Robert Wagener	Fitzgerald, Scott	WI	5	2021	Williamsburg, VA	Original	10/13/2021	10/15/2021	Congressional Institute
500023494	Ryan Hofmann	Stefanik, Elise	NY	21	2021	Williamsburg, VA	Original	10/13/2021	10/15/2021	Congressional Institute
500023495	Samantha Baker	Grothman, Glenn	WI	6	2021	Williamsburg, VA	Original	10/13/2021	10/13/2021	Congressional Institute
500023496	Sarah Coffman	Comer, James	KY	1	2021	Williamsburg, VA	Original	10/13/2021	10/15/2021	Congressional Institute
500023497	Sarah Corley	Cole, Tom	OK	4	2021	Williamsburg, VA	Original	10/13/2021	10/15/2021	Congressional Institute
500023498	Travis Martinez	Newhouse, Dan	WA	4	2021	Williamsburg, VA	Original	10/13/2021	10/15/2021	Congressional Institute
500023499	Wesley Harkins	Lamborn, Doug	CO	5	2021	Williamsburg, VA	Original	10/13/2021	10/15/2021	Congressional Institute
500023502	Amanda Hall	Valadao, David	CA	22	2021	Williamsburg, VA	Original	10/13/2021	10/15/2021	Congressional Institute
500023503	Ann Griffin Johnston	Timmons, William	SC	4	2021	Williamsburg, VA	Original	10/13/2021	10/15/2021	Congressional Institute
500023504	Chris Bien	McCarthy, Kevin	CA	20	2021	Williamsburg, VA	Original	10/13/2021	10/15/2021	Congressional Institute
500023505	Christine Lee	Hartzler, Vicky	MO	4	2021	Williamsburg, VA	Original	10/13/2021	10/15/2021	Congressional Institute
500023507	Claire Trokey	Scalise, Steve	LA	1	2021	Williamsburg, VA	Original	10/13/2021	10/15/2021	Congressional Institute
500023508	Emily Henn	Graves, Sam	MO	6	2021	Williamsburg, VA	Original	10/13/2021	10/15/2021	Congressional Institute
500023509	Faith Vander Voort	Valadao, David	CA	22	2021	Williamsburg, VA	Original	10/13/2021	10/15/2021	Congressional Institute
500023510	Gary Wynne	Feenstra, Randy	IA	4	2021	Clewiston, FL	Original	10/12/2021	10/15/2021	South Florida Agricultural Foundation
500023510	Gary Wynne	Feenstra, Randy	IA	4	2021	West Palm Beach, FL	Original	10/12/2021	10/15/2021	South Florida Agricultural Foundation
500023512	Hannah Strub	Rutherford, John	FL	5	2021	Williamsburg, VA	Original	10/13/2021	10/15/2021	Congressional Institute
500023513	Joshua Bradley	Moore, Barry	AL	2	2021	Williamsburg, VA	Original	10/13/2021	10/15/2021	Congressional Institute
500023514	Joshua Lobert	Scott, David	GA	13	2021	Clewiston, FL	Original	10/12/2021	10/15/2021	South Florida Agriculture Foundation
500023514	Joshua Lobert	Scott, David	GA	13	2021	West Palm Beach, FL	Original	10/12/2021	10/15/2021	South Florida Agriculture Foundation
500023515	Kevin Baird	Griffith, H. Morgan	VA	9	2021	Williamsburg, VA	Original	10/13/2021	10/15/2021	Congressional Institute
500023516	Colleen Kennedy	Tenney, Claudia	NY	24	2021	Williamsburg, VA	Original	10/13/2021	10/15/2021	Congressional Institute
500023517	Leon Striker	Pence, Greg	IN	6	2021	Clewiston, FL	Original	10/12/2021	10/15/2021	South Florida Agricultural Foundation, Inc.
500023517	Leon Striker	Pence, Greg	IN	6	2021	West Palm Beach, FL	Original	10/12/2021	10/15/2021	South Florida Agricultural Foundation, Inc.
500023518	Craig Anderson	Scott, Austin	GA	8	2021	Williamsburg, VA	Original	10/13/2021	10/15/2021	Congressional Institute
500023519	Daniel Schneider	Hill, J. French	AR	2	2021	Williamsburg, VA	Original	10/13/2021	10/15/2021	Congressional Institute
500023520	Elliott Guffin	Hudson, Richard	NC	9	2021	Williamsburg, VA	Original	10/13/2021	10/15/2021	Congressional Institute
500023521	Emily Ackerman	Reschenthaler, Guy	PA	14	2021	Williamsburg, VA	Original	10/13/2021	10/15/2021	Congressional Institute
500023522	Dylan Frost	Hill, J. French	AR	2	2021	Williamsburg, VA	Original	10/13/2021	10/15/2021	Congressional Institute
500023523	Linoshka Luna	Gonzalez-Colon, Jenniffer	PR	0	2021	Williamsburg, VA	Original	10/13/2021	10/15/2021	Congressional Institute
500023524	Lindsay Linhares	Letlow, Julia	LA	5	2021	Williamsburg, VA	Original	10/13/2021	10/15/2021	Congressional Institute
500023525	Lou Hrkman	Graves, Garret	LA	6	2021	Williamsburg, VA	Original	10/13/2021	10/15/2021	Congressional Institute
500023526	Mark Elias (Eli) Mansour II	Harshbarger, Diana	TN	1	2021	Williamsburg, VA	Original	10/13/2021	10/15/2021	Congressional Institute
500023527	Nick Lunneborg	Fischbach, Michelle	MN	7	2021	Williamsburg, VA	Original	10/13/2021	10/15/2021	Congressional Institute
500023529	Perry Hamilton	Pallone, Frank	NJ	6	2021	New York, NY	Original	10/7/2021	10/8/2021	Global Women's Innovation Network
500023531	Rebecca (Card) Angelson	Latta, Robert	OH	5	2021	Williamsburg, VA	Original	10/13/2021	10/15/2021	Congressional Institute
500023532	Richard O'Connell	Calvert, Ken	CA	41	2021	Williamsburg, VA	Original	10/13/2021	10/15/2021	Congressional Institute
500023533	Ronald Zachary Jacobs	Emmer, Tom	MN	6	2021	Clewiston, FL	Original	10/12/2021	10/15/2021	South Florida Agricultural Foundation, Inc.
500023533	Ronald Zachary Jacobs	Emmer, Tom	MN	6	2021	West Palm Beach, FL	Original	10/12/2021	10/15/2021	South Florida Agricultural Foundation, Inc.
500023534	Russel Read	Franklin, C. Scott	FL	18	2021	Williamsburg, VA	Original	10/13/2021	10/15/2021	Congressional Institute
500023535	Steve Koncar	Mast, Brian	FL	21	2021	Williamsburg, VA	Original	10/13/2021	10/15/2021	Congressional Institute
500023536	Steven Giaier	McCarthy, Kevin	CA	20	2021	Williamsburg, VA	Original	10/13/2021	10/15/2021	Congressional Institute
500023537	Tom B. Smith	Golden, Jared	ME	2	2021	Portland, ME	Amendment	10/13/2021	10/15/2021	Bipartisan Policy Center
500023538	William Kiley	Miller-Meeks, Mariannette	IA	1	2021	Williamsburg, VA	Original	10/13/2021	10/15/2021	Congressional Institute
500023539	Mary Ellen Richardson	LaHood, Darin	IL	16	2021	Williamsburg, VA	Original	10/13/2021	10/15/2021	Congressional Institute
500023540	Matthew Diller	Cole, Tom	OK	4	2021	Williamsburg, VA	Original	10/13/2021	10/15/2021	Congressional Institute
500023541	Max Engling	McCarthy, Kevin	CA	20	2021	Williamsburg, VA	Original	10/13/2021	10/15/2021	Congressional Institute
500023542	Michael Horder	Pfluger, August	TX	11	2021	Williamsburg, VA	Original	10/13/2021	10/15/2021	Congressional Institute
500023543	Mike Davin	Latta, Robert	OH	5	2021	Williamsburg, VA	Original	10/13/2021	10/15/2021	Congressional Institute
500023544	Michael DeFilippis	Malliotakis, Nicole	NY	11	2021	Williamsburg, VA	Original	10/13/2021	10/15/2021	Congressional Institute
500023546	Kate Bonner	Smucker, Lloyd	PA	11	2021	Philadelphia, PA	Original	10/15/2021	10/16/2021	Democracy Fund
Pew Charitable Trusts
William and Flora Hewlett Foundation
500023547	Andrew Meyer	Cheney, Liz	WY	0	2021	Williamsburg, VA	Original	10/13/2021	10/15/2021	Congressional Institute
500023548	Callie Strock	Kim, Young	CA	40	2021	Williamsburg, VA	Original	10/13/2021	10/15/2021	Congressional Institute
500023549	Yardena Wolf	Swalwell, Eric	CA	14	2021	Philadelphia, PA	Original	10/15/2021	10/16/2021	Democracy Fund
Pew Charitable Trusts
William and Flora Hewlett Foundation
500023550	Amy Houston Holdren	Stefanik, Elise	NY	21	2021	Williamsburg, VA	Original	10/13/2021	10/15/2021	Congessional Institute
500023551	Bradley Neal Howard	Murphy, Stephanie N.	FL	7	2021	Philadelphia, PA	Original	10/15/2021	10/17/2021	Democracy Fund
Pew Charitable Trusts
William and Flora Hewlett Foundation
500023552	Bryan McVae	Foxx, Virginia	NC	5	2021	Williamsburg, VA	Original	10/13/2021	10/15/2021	Congressional Institute
500023553	Charles Truxal	Franklin, C. Scott	FL	18	2021	Williamsburg, VA	Original	10/13/2021	10/15/2021	Congressional Institute
500023554	Darin LaHood	LaHood, Darin	IL	16	2021	Doha, Qatar	Original	10/11/2021	10/16/2021	United States Qatar Business Council
500023555	Matthew Smith	Comer, James	KY	1	2021	Williamsburg, VA	Original	10/13/2021	10/15/2021	Congressional Institute
500023556	David Goldfarb	Steil, Bryan	WI	1	2021	Williamsburg, VA	Original	10/13/2021	10/15/2021	Congressional Institute
500023557	Derek Judd	Jacobs, Chris	NY	27	2021	Williamsburg, VA	Original	10/13/2021	10/15/2021	Congressional Institute
500023558	Erik Harris	Chabot, Steve	OH	1	2021	Williamsburg, VA	Original	10/13/2021	10/15/2021	Congressional Institute
500023559	Heather Smith	Timmons, William	SC	4	2021	Williamsburg, VA	Original	10/13/2021	10/15/2021	Congressional Institute
500023560	Suanne Edmiston	Gohmert, Louie	TX	1	2021	Williamsburg, VA	Original	1/14/2021	11/15/2021	Congressional Institute
500023561	Trevor Smith	McCarthy, Kevin	CA	20	2021	Williamsburg, VA	Original	10/13/2021	10/15/2021	Congressional Institute
500023563	Warren Davidson	Davidson, Warren	OH	8	2021	Austin, TX	Original	10/7/2021	10/9/2021	Texas Blockchain Council
500023564	Carter Moelk	Hollingsworth, Trey	IN	9	2021	Williamsburg, VA	Original	10/13/2021	10/15/2021	Congressional Institute
500023565	Roman Rodriguez	Estes, Ron	KS	4	2021	Williamsburg, VA	Original	10/13/2021	10/15/2021	Congressional Institute
500023566	Shana Chandler	Smith, Adam	WA	9	2021	New York, NY	Original	10/7/2021	10/9/2021	Global Women's Innovation Network
500023567	Alex Bolton	Malliotakis, Nicole	NY	11	2021	Philadelphia, PA	Original	9/17/2021	9/19/2021	Republican Mainstreet Partnership
500023568	Bryan Nichols	Graves, Sam	MO	6	2021	Williamsburg, VA	Original	10/13/2021	10/15/2021	Congressional Institute
500023569	Michael Tadeo	Johnson, Bill	OH	6	2021	Williamsburg, VA	Original	10/13/2021	10/15/2021	Congressional Institute
500023570	Alexander Ives	Foxx, Virginia	NC	5	2021	Williamsburg, VA	Original	10/13/2021	10/15/2021	Congressional Institute
500023571	Claire Nance	Westerman, Bruce	AR	4	2021	Williamsburg, VA	Original	10/13/2021	10/15/2021	Congressional Institute
500023572	Rachel Huggins	Burgess, Michael	TX	26	2021	Williamsburg, VA	Original	10/13/2021	10/15/2021	Congressional Insttute
500023573	Aaron DeGroot	Davis, Rodney	IL	13	2021	Williamsburg, VA	Original	10/13/2021	10/15/2021	Congressional Institute
500023574	Aaron Lee Calkins	Biggs, Andy	AZ	5	2021	Williamsburg, VA	Original	10/13/2021	10/15/2021	Congressional Institute
500023578	Alan Feyerherm	Fortenberry, Jeff	NE	1	2021	New York, NY	Original	10/14/2021	10/16/2021	Aspen Institute
Democracy Fund
Henry Luce Foundation
Rockefeller Brothers Fund
500023581	Alexandra Humes	McCarthy, Kevin	CA	20	2021	Williamsburg, VA	Original	10/13/2021	10/15/2021	Congressional Institute
500023582	Bryan McVae	Foxx, Virginia	NC	5	2021	Williamsburg, VA	Original	10/13/2021	10/15/2021	Congressional Institute
500023583	Alexandra Naughton	Bost, Mike	IL	12	2021	Williamsburg, VA	Original	10/13/2021	10/15/2021	Congressional Institute
500023584	Andrea Porwoll	Allen, Rick	GA	12	2021	Williamsburg, VA	Original	10/13/2021	10/15/2021	Congressional Institute
500023585	Andrew Garbarino	Garbarino, Andrew	NY	2	2021	Doha Qatar	Original	10/10/2021	10/16/2021	United States Qatar Business Council
500023586	Anubhav Gupta	Meeks, Gregory	NY	5	2021	New York, NY	Original	10/14/2021	10/17/2021	Aspen Institute
Democracy Fund
Henry Luce Foundation
Rockefeller Brothers Fund
500023587	Arthur Bryant	Wagner, Ann	MO	2	2021	Williamsburg, VA	Original	10/13/2021	10/15/2021	Congressional Institute
500023588	Ashley Shelton	Crawford, Eric	AR	1	2021	Williamsburg, VA	Original	10/13/2021	10/15/2021	Congressional Institute
500023589	Ben Napier	Scalise, Steve	LA	1	2021	Williamsburg, VA	Original	10/13/2021	10/15/2021	Congressional Institute
500023590	Caleb Smith	McCarthy, Kevin	CA	20	2021	Williamsburg, VA	Original	10/13/2021	10/15/2021	Congressional Institute
500023591	Caroline Tucker	Moore, Blake	UT	1	2021	Williamsburg, VA	Original	10/13/2021	10/15/2021	Congressional Institute
500023592	Chloe Hunt	Casten, Sean	IL	6	2021	Philadelphia, PA	Original	10/15/2021	10/16/2021	Democracy Fund
Pew Charitable Trusts
William and Flora Hewlett Foundation
500023593	Christopher Krepich	Wenstrup, Brad	OH	2	2021	Williamsburg, VA	Original	10/13/2021	10/15/2021	Congressional Institute
500023594	Christina Cameron	McCarthy, Kevin	CA	20	2021	Williamsburg, VA	Original	10/13/2021	10/15/2021	Congressional Institute
500023596	Christina McCauley	Matsui, Doris	CA	7	2021	New York, NY	Original	10/7/2021	10/8/2021	Global Women's Innovation Network
500023597	Christina Rabuse	Miller, Mary	IL	15	2021	Williamsburg, VA	Original	10/13/2021	10/15/2021	Congressional Institute
500023598	Claudia Tenney	Tenney, Claudia	NY	24	2021	Doha, Qatar	Original	10/10/2021	10/16/2021	United States-Qatar Business Council
500023599	Craig Wheeler	Herrera Beutler, Jaime	WA	3	2021	Williamsburg, VA	Original	10/13/2021	10/15/2021	Congressional Institute
500023600	Curt Bliamptis	Mooney, Alexander	WV	2	2021	Williamsburg, VA	Original	10/13/2021	10/15/2021	Congressional Institute
500023601	Darin LaHood	LaHood, Darin	IL	16	2021	Doha, Qatar	Amendment	10/11/2021	10/16/2021	United States-Qatar Business Council
500023602	Darrell E. Issa	Issa, Darrell	CA	48	2021	Doha, Qatar	Original	10/10/2021	10/16/2021	United States-Qatar Business Council
500023603	Colin Timmerman	Kim, Young	CA	40	2021	New York, NY	Original	10/14/2021	10/17/2021	Aspen Institute
Democracy Fund
Henry Luce Foundation
Rockefeller Brothers Fund
500023604	Donald G. Barber	Moolenaar, John	MI	2	2021	Williamsburg, VA	Original	10/13/2021	10/15/2021	Congressional Institute
500023605	Elisabeth Conklin	Davis, Rodney	IL	13	2021	Williamsburg, VA	Original	10/13/2021	10/15/2021	Congressional Institute
500023606	Elizabeth Joseph	Guest, Michael	MS	3	2021	Williamsburg, VA	Original	10/13/2021	10/15/2021	Congressional Institute
500023607	Elizabeth Mount	Stefanik, Elise	NY	21	2021	Williamsburg, VA	Original	10/13/2021	10/15/2021	Congressional Institute
500023608	Emily Wood	Duncan, Jeff	SC	3	2021	Williamsburg, VA	Original	10/13/2021	10/15/2021	Congressional Institute
500023609	Erin McBride	Rouzer, David	NC	7	2021	Williamsburg, VA	Original	10/13/2021	10/15/2021	Congressional Institute
500023610	Hanna Bogorowski	McCarthy, Kevin	CA	20	2021	Williamsburg, VA	Original	10/13/2021	10/15/2021	Congressional Institute
500023611	Harry Fones	Rosendale, Matthew	MT	2	2021	Williamsburg, VA	Original	10/13/2021	10/15/2021	Congressional Institute
500023612	Alex Igleheart	Wenstrup, Brad	OH	2	2021	Williamsburg, VA	Original	10/13/2021	10/15/2021	Congressional Institute
500023613	Amy Elizabeth Kuhn	Jacobs, Sara	CA	51	2021	Philadelphia, PA	Original	10/15/2021	10/16/2021	Democracy Fund
Pew Charitable Trusts
William and Flora Hewlett Foundation
500023614	Austin Weatherford	Kinzinger, Adam	IL	16	2021	Philadelphia, PA	Original	10/15/2021	10/16/2021	Democracy Fund
Pew Charitable Trusts
William and Flora Hewlett Foundation
500023615	Charlotte Taylor	Bucshon, Larry	IN	8	2021	Williamsburg, VA	Original	10/13/2021	10/15/2021	Congressional Institute
500023616	Dylan Moore	Bucshon, Larry	IN	8	2021	Williamsburg, VA	Original	10/13/2021	10/15/2021	Congressional Institute
500023617	Clark Siddle	Balderson, Troy	OH	12	2021	Williamsburg, VA	Original	10/13/2021	10/15/2021	Congressional Institute
500023618	Courtney Butcher	Stefanik, Elise	NY	21	2021	Williamsburg, VA	Original	10/13/2021	10/15/2021	Congressional Institute
500023620	Gregory Steele	Hudson, Richard	NC	9	2021	Williamsburg, VA	Original	10/13/2021	10/15/2021	Congressional Institute
500023621	Hilton Beckham	Biggs, Andy	AZ	5	2021	Williamsburg, VA	Original	10/13/2021	10/15/2021	Congressional Institute
500023622	Isabel Coughlin	Newman, Marie	IL	3	2021	Clewiston, FL	Original	10/12/2021	10/15/2021	South Florida Agricultural Foundation
500023622	Isabel Coughlin	Newman, Marie	IL	3	2021	West Palm Beach, FL	Original	10/12/2021	10/15/2021	South Florida Agricultural Foundation
500023623	Jay Obernolte	Obernolte, Jay	CA	23	2021	Doha, Qatar	Original	10/10/2021	10/16/2021	United States Qatar Business Council
500023624	Jazmine Kemp	Johnson, Dusty	SD	0	2021	Williamsburg, VA	Original	10/13/2021	10/15/2021	Congressional Institute
500023625	Jeffrey Bishop	Stauber, Pete	MN	8	2021	Williamsburg, VA	Original	10/13/2021	10/15/2021	Congressional Institute
500023626	Jeffrey Kuckuck	Emmer, Tom	MN	6	2021	Williamsburg, VA	Original	10/13/2021	10/15/2021	Congressional Institute
500023627	Jessica Powell	Womack, Steve	AR	3	2021	Williamsburg, VA	Original	10/13/2021	10/15/2021	Congressional Institute
500023628	Joanna Brown	Walberg, Tim	MI	5	2021	Williamsburg, VA	Original	10/13/2021	10/15/2021	Congressional Institute
500023629	Jonathan "J.Z." Golden	Larsen, Rick	WA	2	2021	New York, NY	Original	10/14/2021	10/16/2021	Aspen Institute
Democracy Fund
Henry Luce Foundation
Rockefeller Brothers Fund
500023630	Jonathan Harder	Graves, Sam	MO	6	2021	Williamsburg, VA	Original	10/13/2021	10/15/2021	Congressional Institute
500023631	Jordan Dunn	Gallagher, Mike	WI	8	2021	Williamsburg, VA	Original	10/13/2021	10/15/2021	Congressional Institute
500023632	Grace White	Steil, Bryan	WI	1	2021	Williamsburg, VA	Original	10/13/2021	10/15/2021	Congressional Institute
500023633	Justin Wein	Price, David E.	NC	4	2021	New York, NY	Original	10/14/2021	10/16/2021	Aspen Institute
Democracy Fund
Henry Luce Foundation
Rockefeller Brothers Fund
500023634	Rachel Ledbetter	Scott, Austin	GA	8	2021	Williamsburg, VA	Original	10/13/2021	10/15/2021	Congressional Institute
500023635	Dennis Nalls	Scalise, Steve	LA	1	2021	Williamsburg, VA	Amendment	10/13/2021	10/15/2021	Congressional Institute
500023636	Mitchell Rivard	Kildee, Daniel	MI	8	2021	Philadelphia, PA	Original	10/15/2021	10/16/2021	Democracy Fund
Pew Charitable Trusts
William and Flora Hewlett Foundation
500023637	J. Luis Correa	Correa, J. Luis	CA	46	2021	Doha, Qatar	Original	10/10/2021	10/16/2021	United States-Qatar Business Council
500023638	Joseph Hunter VanderToll	Barr, Andy	KY	6	2021	Williamsburg, VA	Original	10/13/2021	10/15/2021	Congressional Institute
500023639	Katherine C. Sears	Joyce, David	OH	14	2021	Williamsburg, VA	Original	10/13/2021	10/15/2021	Congressional Institute
500023640	Kathleen McCarthy	Bost, Mike	IL	12	2021	Williamsburg, VA	Original	10/13/2021	10/15/2021	Congressional Institute
500023641	Kathryn Drew	Hoyer, Steny	MD	5	2021	New York, NY	Original	10/7/2021	10/8/2021	Global Women's Innovation Network
500023642	Kelle Strickland	Walorski, Jackie	IN	2	2021	Philadelphia, PA	Original	10/15/2021	10/16/2021	Democracy Fund
Pew Charitable Trusts
William and Flora Hewlett Foundation
500023643	Kelli Liegel	Fitzgerald, Scott	WI	5	2021	Williamsburg, VA	Original	10/13/2021	10/15/2021	Congressional Institute
500023644	Kelsey Mix	Stauber, Pete	MN	8	2021	Williamsburg, VA	Original	10/13/2021	10/15/2021	Congressional Institute
500023645	Kelsey Wolfgram	Burchett, Tim	TN	2	2021	Williamsburg, VA	Original	10/13/2021	10/15/2021	Congressional Institute
500023646	Kenneth Brooke	Amodei, Mark	NV	2	2021	Williamsburg, VA	Original	10/13/2021	10/15/2021	Congressional Institute
500023647	Lauren Billman	Miller, Carol	WV	1	2021	New York, NY	Original	10/14/2021	10/16/2021	Aspen Institute
Democracy Fund
Henry Luce Foundation
Rockefeller Brothers Fund
500023648	Lauren Ziegler	Babin, Brian	TX	36	2021	Williamsburg, VA	Original	10/13/2021	10/15/2021	Congressional Institute
500023649	Lia Palazzo	Hagedorn, Jim	MN	1	2021	Williamsburg, VA	Original	10/13/2021	10/15/2021	Congressional Institute
500023650	Liam Tuveson	Walorski, Jackie	IN	2	2021	New York, NY	Original	10/21/2021	10/22/2021	World Vision Inc.
500023651	Lynn Hatcher	Amodei, Mark	NV	2	2021	Williamsburg, VA	Original	10/13/2021	10/15/2021	Congressional Institute
500023652	Maddie Mitchell	Hollingsworth, Trey	IN	9	2021	Williamsburg, VA	Original	10/13/2021	10/15/2021	Congressional Institute
500023653	Maddison Stone	Thompson, Glenn	PA	15	2021	Williamsburg, VA	Original	10/13/2021	10/15/2021	Congressional Institute
500023654	Maggie Ayrea	Graves, Garret	LA	6	2021	Williamsburg, VA	Original	10/13/2021	10/15/2021	Congressional Institute
500023655	Mark Erste, Jr.	Chabot, Steve	OH	1	2021	Gettysburg, PA	Original	9/9/2021	9/10/2021	Heritage Foundation
500023656	Kelle Strickland	Walorski, Jackie	IN	2	2021	Williamsburg, VA	Original	10/13/2021	10/14/2021	Congressional Institute
500023657	Matt Gaetz	Gaetz, Matt	FL	1	2021	Doha, Qatar	Original	10/10/2021	10/16/2021	United States-Qatar Business Council
500023658	Matthew Tucker	Joyce, John	PA	13	2021	Williamsburg, VA	Original	10/13/2021	10/15/2021	Congressional Institute
500023659	Chris Marklund	Westerman, Bruce	AR	4	2021	Williamsburg, VA	Original	10/13/2021	10/15/2021	Congressional Institute
500023660	Christine Hill	Bost, Mike	IL	12	2021	Williamsburg, VA	Original	10/13/2021	10/15/2021	Congressional Institute
500023661	Joshua Aaron Rogin	Deutch, Theodore E.	FL	22	2021	New York	Original	10/14/2021	10/16/2021	Aspen Institute
Democracy Fund
Henry Luce Foundation
Rockefeller Brothers Fund
500023662	Mark Erste Jr.	Chabot, Steve	OH	1	2021	Lexington, VA	Original	10/14/2021	10/15/2021	Heritage Foundation
500023663	McLaurine Pinover	McCaul, Michael	TX	10	2021	Williamsburg, VA	Original	10/13/2021	10/15/2021	Congressional Institute
500023664	Micah Bock	Spartz, Victoria	IN	5	2021	Williamsburg, VA	Original	10/13/2021	10/15/2021	Congressional Institute
500023665	Michael Comer	Scalise, Steve	LA	1	2021	Williamsburg, VA	Original	10/13/2021	10/15/2021	Congressional Institute
500023666	Michele Exner	McCarthy, Kevin	CA	20	2021	Williamsburg, VA	Original	10/13/2021	10/15/2021	Congressional Institute
500023667	Molly Jenkins	Garcia, Mike	CA	27	2021	Williamsburg, VA	Original	10/13/2021	10/15/2021	Congressional Institute
